;Equipment Type;Equipment Category;Equipment Model;Action ID & Types;Action Type;Number of IDs;Source Link Original;Source Link Final;Equipment Producer;Impacted Country;Attempt;Recognized Text;Event Date
0;Battle;Aircraft;An-26 Transport Aircraft;1, destroyed;Destroyed;1;https://i.postimg.cc/rmdB2PLQ/489.png;https://i.postimg.cc/rmdB2PLQ/489.png;USSR;Ukraine;Pic 59: attempt 1;24/02/2022oe;2022-02-24
1;Battle;Aircraft;An-26 Transport Aircraft;2, destroyed;Destroyed;1;https://i.postimg.cc/qMX7RHPS/477.png;https://i.postimg.cc/qMX7RHPS/477.png;USSR;Ukraine;Pic 573: attempt 1;22/4/2022;2022-04-22
2;Battle;Aircraft;Il-76 Transport Aircraft;1, destroyed on the ground;Destroyed;1;https://twitter.com/Gerjon_/status/1511286171145494531;https://twitter.com/Gerjon_/status/1511286171145494531;USSR;Ukraine;Tweet 19: attempt 1;12:14 PM · Apr 5, 2022;2022-04-05
3;Battle;Aircraft;Mig-29 Fighter Aircraft;1, destroyed;Destroyed;1;https://i.postimg.cc/XYtgd1XH/g68.png;https://i.postimg.cc/XYtgd1XH/g68.png;USSR;Ukraine;Pic 13: attempt 1;24/02/2022menyMb;2022-02-24
4;Battle;Aircraft;Mig-29 Fighter Aircraft;2, destroyed;Destroyed;1;https://i.postimg.cc/YC8Hy5QZ/577.png;https://i.postimg.cc/YC8Hy5QZ/577.png;USSR;Ukraine;Pic 353: attempt 1;ita)xI<RANEshotdown=»ieeneon02/3/2022;2022-03-02
5;Battle;Aircraft;Mig-29 Fighter Aircraft;3, destroyed;Destroyed;1;https://i.postimg.cc/k5bY36V0/4f114.png;https://i.postimg.cc/k5bY36V0/4f114.png;USSR;Ukraine;Pic (meta) 27: attempt 6;Wed, 16 Mar 2022 01:03:52 GMT;2022-03-16
6;Battle;Aircraft;Mig-29 Fighter Aircraft;4, destroyed;Destroyed;1;https://i.postimg.cc/nLCsDSBB/542.png;https://i.postimg.cc/nLCsDSBB/542.png;USSR;Ukraine;Pic 711: attempt 1;16/3/2022;2022-03-16
7;Battle;Aircraft;Mig-29 Fighter Aircraft;5, destroyed;Destroyed;1;https://i.postimg.cc/nVsqVZzK/4388.png;https://i.postimg.cc/nVsqVZzK/4388.png;USSR;Ukraine;Pic (meta) 60: attempt 6;Tue, 05 Apr 2022 12:33:17 GMT;2022-04-05
8;Battle;Aircraft;Su-24M Strike Aircraft;1, destroyed;Destroyed;1;https://i.postimg.cc/L85FXF1d/7999.png;https://i.postimg.cc/L85FXF1d/7999.png;USSR;Ukraine;Pic (meta) 603: attempt 6;Tue, 12 Apr 2022 16:09:50 GMT;2022-04-12
9;Battle;Aircraft;Su-24M Strike Aircraft;2, destroyed;Destroyed;1;https://i.postimg.cc/nVQQVmKN/398.png;https://i.postimg.cc/nVQQVmKN/398.png;USSR;Ukraine;Pic 230: attempt 1;03/4/2022;2022-04-03
10;Battle;Aircraft;Su-24M Strike Aircraft;3, destroyed;Destroyed;1;https://i.postimg.cc/LXrwxtDR/67.jpg;https://i.postimg.cc/LXrwxtDR/67.jpg;USSR;Ukraine;Pic 529: attempt 3;ASAE——=neaes+mg%azarSeesh\i\)ryosialyereseatme7a>Sw!14.04.2022tyg20)yx;2022-04-14
11;Battle;Aircraft;Su-24M Strike Aircraft;4, destroyed;Destroyed;1;https://i.postimg.cc/vBSWRtJw/4377.png;https://i.postimg.cc/vBSWRtJw/4377.png;USSR;Ukraine;Pic 77: attempt 1;19/5/2022;2022-05-19
12;Battle;Aircraft;Su-25 Attack Aircraft;1, destroyed;Destroyed;1;https://i.postimg.cc/YC63jp5h/p1.png;https://i.postimg.cc/YC63jp5h/p1.png;USSR;Ukraine;Pic 267: attempt 1;26/02/2022;2022-02-26
13;Battle;Aircraft;Su-25 Attack Aircraft;2, destroyed;Destroyed;1;https://i.postimg.cc/zfqkgsNp/p2.png;https://i.postimg.cc/zfqkgsNp/p2.png;USSR;Ukraine;Pic 53: attempt 1;26/02/2022;2022-02-26
14;Battle;Aircraft;Su-25 Attack Aircraft;3, destroyed;Destroyed;1;https://i.postimg.cc/C5fYn87Q/542f.png;https://i.postimg.cc/C5fYn87Q/542f.png;USSR;Ukraine;Pic 742: attempt 1;10/3/2022;2022-03-10
15;Battle;Aircraft;Su-25 Attack Aircraft;4, destroyed;Destroyed;1;https://i.postimg.cc/fTctsDhr/4yy.png;https://i.postimg.cc/fTctsDhr/4yy.png;USSR;Ukraine;Pic 399: attempt 1;17/3/2022;2022-03-17
16;Battle;Aircraft;Su-25 Attack Aircraft;5, destroyed;Destroyed;1;https://i.postimg.cc/sxysJGKk/58.png;https://i.postimg.cc/sxysJGKk/58.png;USSR;Ukraine;Pic (meta) 778: attempt 6;Sat, 21 May 2022 18:15:21 GMT;2022-05-21
17;Battle;Aircraft;Su-25 Attack Aircraft;6, damaged;Damaged;1;https://twitter.com/UAWeapons/status/1506317219000721412;https://twitter.com/UAWeapons/status/1506317219000721412;USSR;Ukraine;Tweet 3: attempt 1;6:09 PM · Mar 22, 2022;2022-03-22
18;Battle;Aircraft;Su-27 Fighter Aircraft;1, destroyed;Destroyed;1;https://i.postimg.cc/XYtMphyC/5h.png;https://i.postimg.cc/XYtMphyC/5h.png;USSR;Ukraine;Pic 469: attempt 1;24/02/2022;2022-02-24
19;Battle;Aircraft;Su-27 Fighter Aircraft;2, destroyed;Destroyed;1;https://i.postimg.cc/bN1TbkjC/46.png;https://i.postimg.cc/bN1TbkjC/46.png;USSR;Ukraine;Pic 846: attempt 1;25/02/2022|;2022-02-25
20;Battle;Aircraft;Su-27 Fighter Aircraft;3, destroyed;Destroyed;1;https://i.postimg.cc/dQWVLThg/326.png;https://i.postimg.cc/dQWVLThg/326.png;USSR;Ukraine;Pic 416: attempt 1;Shotdownon28/02/2022BRSgé;2022-02-28
21;Battle;Aircraft;Su-27/Mig-29 Fighter Aircraft;1, destroyed;Destroyed;1;https://i.postimg.cc/1z4H1FNP/578.png;https://i.postimg.cc/1z4H1FNP/578.png;Ukraine;Ukraine;Pic (meta) 402: attempt 6;Tue, 05 Apr 2022 12:20:28 GMT;2022-04-05
22;Battle;Anti-Aircraft Guns;23Mm Zu-23;1, captured;Captured;1;https://i.postimg.cc/2SDv44Hd/nm8.png;https://i.postimg.cc/2SDv44Hd/nm8.png;USSR;Ukraine;Pic 688: attempt 1;03/9/20223a;2022-03-09
23;Battle;Anti-Aircraft Guns;23Mm Zu-23;2, captured;Captured;1;https://i.postimg.cc/W1NsGMGc/480.png;https://i.postimg.cc/W1NsGMGc/480.png;USSR;Ukraine;Pic 910: attempt 1;23/3/2022;2022-03-23
24;Battle;Anti-Aircraft Guns;23Mm Zu-23;3, captured;Captured;1;https://i.postimg.cc/QMmjt2Pr/21.png;https://i.postimg.cc/QMmjt2Pr/21.png;USSR;Ukraine;Pic 724: attempt 3;eWAeyailXekor2/5/2022:i.‘,Soh.t<fy4waasieEeePb?ie=eh\evet‘ee28EssttAi)iLiailvhty+taSreeroBawkSS[aanae—yrcpSS,=ee(mi_.owetA4._©&aaagior=eseaeEoRou;2022-05-02
25;Battle;Armoured Fighting Vehicles;1V14 Battery Command And Forward Observer Vehicle;1, captured;Captured;1;https://i.postimg.cc/MHmbxn3Q/437.png;https://i.postimg.cc/MHmbxn3Q/437.png;USSR;Ukraine;Pic 83: attempt 1;14/4/2022;2022-04-14
26;Battle;Armoured Fighting Vehicles;1V15 Battery Command And Forward Observer Vehicle;1, captured;Captured;1;https://i.postimg.cc/B6Ntjgtc/77k.jpg;https://i.postimg.cc/B6Ntjgtc/77k.jpg;USSR;Ukraine;Pic 57: attempt 1;19.04.2022;2022-04-19
27;Battle;Armoured Fighting Vehicles;1V18 Klyon-1 Artillery Command And Forward Observer Vehicle;1, captured;Captured;1;https://i.postimg.cc/15Tv1zdz/c24.png;https://i.postimg.cc/15Tv1zdz/c24.png;USSR;Ukraine;Pic 852: attempt 1;azanogn|tti—(‘i‘<“aaw07/3/2022\2pgS,p<7=iwoNieaeeeSote;2022-03-07
28;Battle;Armoured Fighting Vehicles;1V18 Klyon-1 Artillery Command And Forward Observer Vehicle;2, captured;Captured;1;https://i.postimg.cc/rpVBPfZt/430.png;https://i.postimg.cc/rpVBPfZt/430.png;USSR;Ukraine;Pic 720: attempt 1;13/5/2022;2022-05-13
29;Battle;Armoured Fighting Vehicles;Bmp-1Ksh;1, destroyed;Destroyed;1;https://i.postimg.cc/VLdFx7YY/b7.png;https://i.postimg.cc/VLdFx7YY/b7.png;USSR;Ukraine;Pic 419: attempt 1;02/3/2022;2022-03-02
30;Battle;Armoured Fighting Vehicles;Brdm-2;1, destroyed;Destroyed;1;https://i.postimg.cc/R0PRks7V/n5.png;https://i.postimg.cc/R0PRks7V/n5.png;USSR;Ukraine;Pic 261: attempt 1;26/02/2022;2022-02-26
31;Battle;Armoured Fighting Vehicles;Brdm-2;10, destroyed;Destroyed;1;https://i.postimg.cc/KYS1C2kz/7j.jpg;https://i.postimg.cc/KYS1C2kz/7j.jpg;USSR;Ukraine;Pic 266: attempt 3;eh|24.04.2022&aNNiespyiNi!4ke}44aeiMiiF—=-;2022-04-24
32;Battle;Armoured Fighting Vehicles;Brdm-2;11, destroyed;Destroyed;1;https://i.postimg.cc/ZngwN0QL/b1.png;https://i.postimg.cc/ZngwN0QL/b1.png;USSR;Ukraine;Pic 877: attempt 1;25/4/2022;2022-04-25
33;Battle;Armoured Fighting Vehicles;Brdm-2;12, destroyed;Destroyed;1;https://i.postimg.cc/gJy48H5H/380.png;https://i.postimg.cc/gJy48H5H/380.png;USSR;Ukraine;Pic (meta) 616: attempt 6;Wed, 27 Apr 2022 19:03:10 GMT;2022-04-27
34;Battle;Armoured Fighting Vehicles;Brdm-2;13, abandoned;Abandoned;1;https://i.postimg.cc/cLp0yYYV/795.png;https://i.postimg.cc/cLp0yYYV/795.png;USSR;Ukraine;Pic 638: attempt 1;26/02/2022Cecp@gt;2022-02-26
35;Battle;Armoured Fighting Vehicles;Brdm-2;14, captured;Captured;1;https://i.postimg.cc/TYfDBCPr/577.png;https://i.postimg.cc/TYfDBCPr/577.png;USSR;Ukraine;Pic 72: attempt 1;Kit24/02/2022;2022-02-24
36;Battle;Armoured Fighting Vehicles;Brdm-2;15, captured;Captured;1;https://i.postimg.cc/x1Pz37Vk/5577.png;https://i.postimg.cc/x1Pz37Vk/5577.png;USSR;Ukraine;Pic 731: attempt 5;Ukrainianmilitaryconvoydestruction-15kmlong.CGA24/02/2022hs,7aeJorg*Ve~.«|eee,2ffasighllr=.‘.?i.)iaeflaoe>Ploo)63:37/13:25“eo©=;2022-02-24
37;Battle;Armoured Fighting Vehicles;Brdm-2;16, captured;Captured;1;https://i.postimg.cc/x1q26JWK/443o.png;https://i.postimg.cc/x1q26JWK/443o.png;USSR;Ukraine;Pic 123: attempt 3;Ukrainianmilitaryconvoydestruction-15kmlong.Crirone.RussiaineWal2@Qrep924/0’fi—AoporaHaXepcouyepe3AHTOHOBCKHAmoct.Onewku25.02.22—»=vae>|pl)5:47/13:25@andriiboiko93khofs%aF;2022-02-25
38;Battle;Armoured Fighting Vehicles;Brdm-2;17, captured;Captured;1;https://i.postimg.cc/7Pg0LbtM/553.png;https://i.postimg.cc/7Pg0LbtM/553.png;USSR;Ukraine;Pic 917: attempt 3;Ukrainianmilitaryconvoydestruction-15kmlong.C1@Qr24/02/2022-aid_Sm&~~>ml4)7:40/13:25@andrilboiko93khoS8i;2022-02-24
39;Battle;Armoured Fighting Vehicles;Brdm-2;18, captured;Captured;1;https://i.postimg.cc/DZ1JmY6y/4436.png;https://i.postimg.cc/DZ1JmY6y/4436.png;USSR;Ukraine;Pic 231: attempt 3;Ukrainianmilitaryconvoydestruction-15kmlong.Crimeafrontline.RussiaUkraii@Qr4/02/2022=RFYeSu\CU]ae>Lal4)9:06/13:25@andriiboiko93khofs%aF;2022-04-02
40;Battle;Armoured Fighting Vehicles;Brdm-2;19, captured;Captured;1;https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png;https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png;USSR;Ukraine;Pic (meta) 537: attempt 6;Mon, 28 Feb 2022 11:01:22 GMT;2022-02-28
41;Battle;Armoured Fighting Vehicles;Brdm-2;2, destroyed;Destroyed;1;https://i.postimg.cc/Ghhp2XG1/n6.png;https://i.postimg.cc/Ghhp2XG1/n6.png;USSR;Ukraine;Pic 631: attempt 1;26/02/2022;2022-02-26
42;Battle;Armoured Fighting Vehicles;Brdm-2;20, captured;Captured;1;https://i.postimg.cc/SxJH19F9/Screenshot-8366.png;https://i.postimg.cc/SxJH19F9/Screenshot-8366.png;USSR;Ukraine;Pic 475: attempt 1;28/02/2022am@&;2022-02-28
43;Battle;Armoured Fighting Vehicles;Brdm-2;21, captured;Captured;1;https://i.postimg.cc/1RvcMjbR/3hl.png;https://i.postimg.cc/1RvcMjbR/3hl.png;USSR;Ukraine;Pic 874: attempt 1;or01/3/2022;2022-03-01
44;Battle;Armoured Fighting Vehicles;Brdm-2;22, captured;Captured;1;https://i.postimg.cc/MKcHscPj/g544.png;https://i.postimg.cc/MKcHscPj/g544.png;USSR;Ukraine;Pic 564: attempt 1;ae02/3/2022;2022-03-02
45;Battle;Armoured Fighting Vehicles;Brdm-2;23, captured;Captured;1;https://i.postimg.cc/XvMt3H7S/4gj.png;https://i.postimg.cc/XvMt3H7S/4gj.png;USSR;Ukraine;Pic 633: attempt 1;04/3/2022,—4|—rnas.iNfq;2022-03-04
46;Battle;Armoured Fighting Vehicles;Brdm-2;24, 25, 26, 27 and 28, captured;Captured;5;https://i.postimg.cc/x8NZ9VzQ/bl.png;https://i.postimg.cc/x8NZ9VzQ/bl.png;USSR;Ukraine;Pic 914: attempt 1;05/3/2022CO;2022-03-05
47;Battle;Armoured Fighting Vehicles;Brdm-2;24, 25, 26, 27 and 28, captured;Captured;5;https://i.postimg.cc/x8NZ9VzQ/bl.png;https://i.postimg.cc/x8NZ9VzQ/bl.png;USSR;Ukraine;Pic 914: attempt 1;05/3/2022CO;2022-03-05
48;Battle;Armoured Fighting Vehicles;Brdm-2;24, 25, 26, 27 and 28, captured;Captured;5;https://i.postimg.cc/x8NZ9VzQ/bl.png;https://i.postimg.cc/x8NZ9VzQ/bl.png;USSR;Ukraine;Pic 914: attempt 1;05/3/2022CO;2022-03-05
49;Battle;Armoured Fighting Vehicles;Brdm-2;24, 25, 26, 27 and 28, captured;Captured;5;https://i.postimg.cc/x8NZ9VzQ/bl.png;https://i.postimg.cc/x8NZ9VzQ/bl.png;USSR;Ukraine;Pic 914: attempt 1;05/3/2022CO;2022-03-05
50;Battle;Armoured Fighting Vehicles;Brdm-2;24, 25, 26, 27 and 28, captured;Captured;5;https://i.postimg.cc/x8NZ9VzQ/bl.png;https://i.postimg.cc/x8NZ9VzQ/bl.png;USSR;Ukraine;Pic 914: attempt 1;05/3/2022CO;2022-03-05
51;Battle;Armoured Fighting Vehicles;Brdm-2;29, captured;Captured;1;https://i.postimg.cc/vBJzLg4R/bl.png;https://i.postimg.cc/vBJzLg4R/bl.png;USSR;Ukraine;Pic 431: attempt 1;05/3/2022;2022-03-05
52;Battle;Armoured Fighting Vehicles;Brdm-2;3, destroyed;Destroyed;1;https://i.postimg.cc/gk37TCky/57h.png;https://i.postimg.cc/gk37TCky/57h.png;USSR;Ukraine;Pic 104: attempt 1;aa01/3/2022;2022-03-01
53;Battle;Armoured Fighting Vehicles;Brdm-2;30, captured;Captured;1;https://i.postimg.cc/Y0pYBKNR/325.png;https://i.postimg.cc/Y0pYBKNR/325.png;USSR;Ukraine;Pic 360: attempt 1;10/3/2022;2022-03-10
54;Battle;Armoured Fighting Vehicles;Brdm-2;31 and 32, captured;Captured;2;https://i.postimg.cc/ry5PsgNL/d13.png;https://i.postimg.cc/ry5PsgNL/d13.png;USSR;Ukraine;Pic 698: attempt 1;ieme10/3/2022—___eee—;2022-03-10
55;Battle;Armoured Fighting Vehicles;Brdm-2;31 and 32, captured;Captured;2;https://i.postimg.cc/ry5PsgNL/d13.png;https://i.postimg.cc/ry5PsgNL/d13.png;USSR;Ukraine;Pic 698: attempt 1;ieme10/3/2022—___eee—;2022-03-10
56;Battle;Armoured Fighting Vehicles;Brdm-2;33, captured;Captured;1;https://i.postimg.cc/ZYQhmscP/438.png;https://i.postimg.cc/ZYQhmscP/438.png;USSR;Ukraine;Pic 718: attempt 1;10/3/2022;2022-03-10
57;Battle;Armoured Fighting Vehicles;Brdm-2;34, captured;Captured;1;https://i.postimg.cc/fRy80Tc8/542.png;https://i.postimg.cc/fRy80Tc8/542.png;USSR;Ukraine;Pic 772: attempt 1;idaeFaya1odec&~*22/3/2022;2022-03-22
58;Battle;Armoured Fighting Vehicles;Brdm-2;35, captured;Captured;1;https://i.postimg.cc/26hQJK6t/4f1.png;https://i.postimg.cc/26hQJK6t/4f1.png;USSR;Ukraine;Pic 577: attempt 3;25/3/2022aSp=7aleaffigCsaitiNy\4m\nerofgY;2022-03-25
59;Battle;Armoured Fighting Vehicles;Brdm-2;36, captured;Captured;1;https://i.postimg.cc/KcC7csQq/477.png;https://i.postimg.cc/KcC7csQq/477.png;USSR;Ukraine;Pic 885: attempt 1;09/4/2022aneee;2022-04-09
60;Battle;Armoured Fighting Vehicles;Brdm-2;37, captured;Captured;1;https://i.postimg.cc/HL340vkC/27.png;https://i.postimg.cc/HL340vkC/27.png;USSR;Ukraine;Pic 622: attempt 1;09/4/2022;2022-04-09
61;Battle;Armoured Fighting Vehicles;Brdm-2;38, captured;Captured;1;https://i.postimg.cc/htZsSH95/443.jpg;https://i.postimg.cc/htZsSH95/443.jpg;USSR;Ukraine;Pic 259: attempt 1;12.04.2022ate’teaae;2022-04-12
62;Battle;Armoured Fighting Vehicles;Brdm-2;39, captured;Captured;1;https://i.postimg.cc/Lsmp3xYM/37.png;https://i.postimg.cc/Lsmp3xYM/37.png;USSR;Ukraine;Pic 114: attempt 1;eS.Pesaey17/4/2022;2022-04-17
63;Battle;Armoured Fighting Vehicles;Brdm-2;4, destroyed;Destroyed;1;https://i.postimg.cc/zB37hLrN/s3.png;https://i.postimg.cc/zB37hLrN/s3.png;USSR;Ukraine;Pic 448: attempt 1;05/3/2022;2022-03-05
64;Battle;Armoured Fighting Vehicles;Brdm-2;40, captured;Captured;1;https://i.postimg.cc/59GrFQT8/87.png;https://i.postimg.cc/59GrFQT8/87.png;USSR;Ukraine;Pic 434: attempt 1;14/3/2022———.wei;2022-03-14
65;Battle;Armoured Fighting Vehicles;Brdm-2;41, captured;Captured;1;https://i.postimg.cc/RZfGyS3W/4330.png;https://i.postimg.cc/RZfGyS3W/4330.png;USSR;Ukraine;Pic 881: attempt 1;25/4/2022;2022-04-25
66;Battle;Armoured Fighting Vehicles;Brdm-2;42, captured;Captured;1;https://i.postimg.cc/bYGkc8Kq/358.png;https://i.postimg.cc/bYGkc8Kq/358.png;USSR;Ukraine;Pic 845: attempt 1;10/5/2022aS1yh;2022-05-10
67;Battle;Armoured Fighting Vehicles;Brdm-2;43, captured;Captured;1;https://i.postimg.cc/4NkchXtV/6650.png;https://i.postimg.cc/4NkchXtV/6650.png;USSR;Ukraine;Pic 811: attempt 1;21/5/2022;2022-05-21
68;Battle;Armoured Fighting Vehicles;Brdm-2;5, destroyed;Destroyed;1;https://postimg.cc/fVx7vWcJ;https://i.postimg.cc/zGQd8V3S/4437.png;USSR;Ukraine;Pic 248: attempt 3;"Ukrainianmilitaryconvoydestruction-15kmlong.C1ineJ@Qr24/02/2022itaTi_—25.1EFtictox""ae>Lal@)1:17/13:25v@andiiiboiko93khofs%aF";2022-02-24
69;Battle;Armoured Fighting Vehicles;Brdm-2;6, destroyed;Destroyed;1;https://i.postimg.cc/QxWzY2nh/t2.png;https://i.postimg.cc/QxWzY2nh/t2.png;USSR;Ukraine;Pic 225: attempt 1;—)22/3/2022;2022-03-22
70;Battle;Armoured Fighting Vehicles;Brdm-2;7, destroyed;Destroyed;1;https://i.postimg.cc/6pwbxCDL/62.png;https://i.postimg.cc/6pwbxCDL/62.png;USSR;Ukraine;Pic 908: attempt 1;30/3/2022;2022-03-30
71;Battle;Armoured Fighting Vehicles;Brdm-2;8, destroyed;Destroyed;1;https://i.postimg.cc/9M2VBs6f/25.png;https://i.postimg.cc/9M2VBs6f/25.png;USSR;Ukraine;Pic 317: attempt 1;07/4/2022;2022-04-07
72;Battle;Armoured Fighting Vehicles;Brdm-2;9, destroyed;Destroyed;1;https://i.postimg.cc/ht3GCSkq/388.png;https://i.postimg.cc/ht3GCSkq/388.png;USSR;Ukraine;Pic 215: attempt 1;19/4/2022;2022-04-19
73;Battle;Armoured Fighting Vehicles;Brm-1K;1, destroyed;Destroyed;1;https://i.postimg.cc/3JbrsBB1/d21.jpg;https://i.postimg.cc/3JbrsBB1/d21.jpg;USSR;Ukraine;Pic 455: attempt 3;"a?theja=okBSeSby=iptemo}ooeeae]wyakeage}whVGRPOSTEO12T.MEAWURWAS=""Pom5|kidb,~~erxj<~“a!tom4eeey“>71&77BeSe<4gt19.05.22~17ataawe";2022-05-19
74;Battle;Armoured Fighting Vehicles;Brm-1K;2, damaged and captured;Captured;1;https://i.postimg.cc/tC4jmbcK/446.png;https://i.postimg.cc/tC4jmbcK/446.png;USSR;Ukraine;Pic 406: attempt 1;28/02/2022;2022-02-28
75;Battle;Armoured Fighting Vehicles;Brm-1K;3, captured;Captured;1;https://i.postimg.cc/ZnMyg04W/6669.jpg;https://i.postimg.cc/ZnMyg04W/6669.jpg;USSR;Ukraine;Pic (meta) 541: attempt 6;Thu, 24 Feb 2022 12:18:06 GMT;2022-02-24
76;Battle;Armoured Fighting Vehicles;Brm-1K;4, captured;Captured;1;https://i.postimg.cc/0Q71gWbb/652.png;https://i.postimg.cc/0Q71gWbb/652.png;USSR;Ukraine;Pic 1: attempt 1;6/3/2022;2022-03-06
77;Battle;Armoured Fighting Vehicles;Brm-1K;5, captured;Captured;1;https://i.postimg.cc/ZKwfSH3R/t4.jpg;https://i.postimg.cc/ZKwfSH3R/t4.jpg;USSR;Ukraine;Pic 664: attempt 3;"10.04.2022Nv=>_ss<Ars-—s+a=e—=-—_orce..*st.¥ie—————_ae~——=__we""aan—_~N*»FSdaea";2022-04-10
78;Battle;Armoured Fighting Vehicles;Brm-1K;6, captured;Captured;1;https://i.postimg.cc/65pcRcw1/448.png;https://i.postimg.cc/65pcRcw1/448.png;USSR;Ukraine;Pic 99: attempt 5;"eldi,¥ee..Re.gos19/4/2022oN¢2aejwG76:A-_Fy«mentTe.eeoeoyas—7as‘————OO———=casita——<—aaa|)@ls*_*|AlA'»-thea-_—te.58&wsaAan?-""1|r‘=|Fiaaa|ota=;«=|7—_uea5ie,ae@=<|i_=~ja_L_rahi}»hg.————||«@4-2=rve2eeeeeonws)bs..aT—a—¢=7>bePr—.2elyhOeNX=.aoeLa—_—~'Lof._7tr==+—>iyLa,|ee:aaia>pee.|aee||=“.“=\|=G'siRes.—47SAiRadiatial9aih:.=i.heSe~~-Fiee—teFmi~~M300RIKssa.idho-afee";2022-04-19
79;Battle;Armoured Fighting Vehicles;Brm-1K;7, captured;Captured;1;https://postimg.cc/Xrdg4kJx;https://i.postimg.cc/Bnw75hGW/6653.jpg;USSR;Ukraine;Pic 427: attempt 1;03.05.2022;2022-05-03
80;Battle;Armoured Fighting Vehicles;Bts-4 Arv With Zu-23 Aa Gun;1, captured;Captured;1;https://i.postimg.cc/5tS2GFW7/d30.jpg;https://i.postimg.cc/5tS2GFW7/d30.jpg;USSR;Ukraine;Pic 326: attempt 3;24.04.2022vaivianws?$f4EiDERRT=—~——_————eae==aaeeswa;2022-04-24
81;Battle;Armoured Fighting Vehicles;Mt-Lb;1, destroyed;Destroyed;1;https://i.postimg.cc/ry4rL6Zz/4fs.png;https://i.postimg.cc/ry4rL6Zz/4fs.png;USSR;Ukraine;Pic 61: attempt 2;01/3/2022oenoe)mdbyseee=?vs!ieLisLe,aeand;2022-03-01
82;Battle;Armoured Fighting Vehicles;Mt-Lb;2, destroyed;Destroyed;1;https://i.postimg.cc/15LSXyBT/5488.png;https://i.postimg.cc/15LSXyBT/5488.png;USSR;Ukraine;Pic 518: attempt 1;02/3/2022;2022-03-02
83;Battle;Armoured Fighting Vehicles;Mt-Lb;3, abandoned;Abandoned;1;https://i.postimg.cc/D00sLq8C/Screenshot-8261.png;https://i.postimg.cc/D00sLq8C/Screenshot-8261.png;USSR;Ukraine;Pic 212: attempt 1;KAPEKOB'BOCHHBIE:ReKeteua.S\REHB.TEXHMKS.Ga26/02/2022ete|aa1S(|;2022-02-26
84;Battle;Armoured Fighting Vehicles;Mt-Lb;4, captured;Captured;1;https://i.postimg.cc/fTkR5p00/12.png;https://i.postimg.cc/fTkR5p00/12.png;USSR;Ukraine;Pic 653: attempt 1;12/3/2022;2022-03-12
85;Battle;Armoured Fighting Vehicles;Mt-Lb;5, captured;Captured;1;https://i.postimg.cc/66vbq3wB/776.png;https://i.postimg.cc/66vbq3wB/776.png;USSR;Ukraine;Pic 680: attempt 1;ahiAWTF?fNIT-LBu4MT-LB{9580PPRU-4aoa04/3/2022;2022-03-04
86;Battle;Armoured Fighting Vehicles;Mt-Lb Ambulance;1, abandoned;Abandoned;1;https://i.postimg.cc/3Jv5s5tq/468.png;https://i.postimg.cc/3Jv5s5tq/468.png;Ukraine;Ukraine;Pic 579: attempt 3;Ukrainianmilitaryconvoydestruction-15kmlong.Crien@Qr24/02/2022.a=)Ee——endTikTok.>ml)0:49/13:25andrliboiko93khoS8i;2022-02-24
87;Battle;Armoured Fighting Vehicles;Mt-Lb With Zu-23 Aa Gun;1, destroyed;Destroyed;1;https://i.postimg.cc/GmFC2VRb/456.png;https://i.postimg.cc/GmFC2VRb/456.png;USSR;Ukraine;Pic 289: attempt 1;07/4/2022;2022-04-07
88;Battle;Armoured Fighting Vehicles;Mt-Lb With Zu-23 Aa Gun;2, captured;Captured;1;https://i.postimg.cc/kMw23yTN/37h.png;https://i.postimg.cc/kMw23yTN/37h.png;USSR;Ukraine;Pic 293: attempt 1;12/3/2022;2022-03-12
89;Battle;Armoured Fighting Vehicles;Mt-Lb With Zu-23 Aa Gun;3, captured;Captured;1;https://i.postimg.cc/wxrq7CY2/4f4.png;https://i.postimg.cc/wxrq7CY2/4f4.png;USSR;Ukraine;Pic 183: attempt 1;02/4/2022;2022-04-02
90;Battle;Armoured Fighting Vehicles;Mt-Lbu;1, destroyed;Destroyed;1;https://i.postimg.cc/tTtGQFZV/34.png;https://i.postimg.cc/tTtGQFZV/34.png;USSR;Ukraine;Pic 612: attempt 1;a__14/3/2022;2022-03-14
91;Battle;Armoured Fighting Vehicles;Mt-Lbu;2, destroyed;Destroyed;1;https://i.postimg.cc/RF2d9TK9/f89.png;https://i.postimg.cc/RF2d9TK9/f89.png;USSR;Ukraine;Pic 349: attempt 1;\17/3/2022o_o;2022-03-17
92;Battle;Armoured Fighting Vehicles;Mt-Lbu;3, damaged and abandoned;Abandoned;1;https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png;https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png;USSR;Ukraine;Pic 827: attempt 3;24/02/2022qeePTSin>views012/028>@4f;2022-02-24
93;Battle;Armoured Fighting Vehicles;Mt-Lbu;4, captured;Captured;1;https://i.postimg.cc/qqpf540b/a1.png;https://i.postimg.cc/qqpf540b/a1.png;USSR;Ukraine;Pic 739: attempt 1;04/3/2022a¥a;2022-03-04
